route_id,service_id,trip_id,trip_headsign,block_id,direction_id,shape_id
21,10,60740,"69th Street Transportation Center",9129,1,275291
21,10,60741,"69th Street Transportation Center",9126,1,275291
21,10,60742,"69th Street Transportation Center",9144,1,275291
21,10,60743,"69th Street Transportation Center",9150,1,275291
21,10,60744,"69th Street Transportation Center",9118,1,275291
21,10,60745,"69th Street Transportation Center",9147,1,275291
21,10,60746,"69th Street Transportation Center",9148,1,275291
21,10,60747,"69th Street Transportation Center",9129,1,275291
21,10,60748,"69th Street Transportation Center",9144,1,275291
21,10,60749,"69th Street Transportation Center",9108,1,275291
21,10,60750,"69th Street Transportation Center",9111,1,275291
21,10,60751,"69th Street Transportation Center",9129,1,275291
21,10,60752,"69th Street Transportation Center",9144,1,275291
21,10,60753,"69th Street Transportation Center",9113,1,275291
21,10,60754,"69th Street Transportation Center",9118,1,275291
21,10,60755,"69th Street Transportation Center",9119,1,275291
21,10,60756,"69th Street Transportation Center",9122,1,275291
21,10,60757,"69th Street Transportation Center",9111,1,275291
21,10,60758,"69th Street Transportation Center",9108,1,275291
21,10,60759,"69th Street Transportation Center",9150,1,275291
21,10,60760,"69th Street Transportation Center",9148,1,275291
21,10,60761,"69th Street Transportation Center",9144,1,275291
21,10,60762,"69th Street Transportation Center",9150,1,275291
21,10,60763,"69th Street Transportation Center",9105,1,275291
21,10,60764,"69th Street Transportation Center",9113,1,275291
21,10,60765,"69th Street Transportation Center",9111,1,275291
21,10,60766,"69th Street Transportation Center",9147,1,275291
21,10,60767,"69th Street Transportation Center",9903,1,275291
21,10,60768,"69th Street Transportation Center",9113,1,275291
21,10,60769,"69th Street Transportation Center",9904,1,275291
21,10,60770,"69th Street Transportation Center",9124,1,275291
21,10,60771,"69th Street Transportation Center",9115,1,275291
21,10,60772,"69th Street Transportation Center",9118,1,275291
21,10,60773,"69th Street Transportation Center",9119,1,275291
21,10,60774,"69th Street Transportation Center",9105,1,275291
21,10,60775,"69th Street Transportation Center",9901,1,275291
21,10,60776,"69th Street Transportation Center",9124,1,275291
21,10,60777,"69th Street Transportation Center",9122,1,275291
21,10,60778,"69th Street Transportation Center",9902,1,275291
21,10,60779,"69th Street Transportation Center",9125,1,275291
21,10,60780,"69th Street Transportation Center",9108,1,275291
21,10,60781,"69th Street Transportation Center",9119,1,275291
21,10,60782,"69th Street Transportation Center",9150,1,275291
21,10,60783,"69th Street Transportation Center",9147,1,275291
21,10,60784,"69th Street Transportation Center",9148,1,275291
21,10,60785,"69th Street Transportation Center",9144,1,275291
21,10,60786,"69th Street Transportation Center",9113,1,275291
21,10,60787,"69th Street Transportation Center",9116,1,275291
21,10,60788,"69th Street Transportation Center",9115,1,275291
21,10,60789,"69th Street Transportation Center",9118,1,275291
21,10,60790,"69th Street Transportation Center",9119,1,275291
21,10,60791,"69th Street Transportation Center",9105,1,275291
21,10,60792,"69th Street Transportation Center",9122,1,275291
21,10,60793,"69th Street Transportation Center",9124,1,275291
21,10,60794,"69th Street Transportation Center",9126,1,275291
21,10,60795,"69th Street Transportation Center",9125,1,275291
21,10,60796,"69th Street Transportation Center",9129,1,275291
21,10,60797,"69th Street Transportation Center",9108,1,275291
21,10,60798,"69th Street Transportation Center",9111,1,275291
21,10,60799,"69th Street Transportation Center",9144,1,275291
21,10,60800,"69th Street Transportation Center",9113,1,275291
21,10,60801,"69th Street Transportation Center",9116,1,275291
21,10,60802,"69th Street Transportation Center",9115,1,275291
21,10,60803,"69th Street Transportation Center",9118,1,275291
21,10,60804,"69th Street Transportation Center",9119,1,275291
21,10,60805,"69th Street Transportation Center",9105,1,275291
21,10,60806,"69th Street Transportation Center",9147,1,275291
21,10,60807,"69th Street Transportation Center",9124,1,275291
21,10,60808,"69th Street Transportation Center",9126,1,275291
21,10,60809,"69th Street Transportation Center",9148,1,275291
21,10,60810,"69th Street Transportation Center",9125,1,275291
21,10,60811,"69th Street Transportation Center",9903,1,275291
21,10,60812,"69th Street Transportation Center",9904,1,275291
21,10,60813,"69th Street Transportation Center",9115,1,275291
21,10,60814,"69th Street Transportation Center",9118,1,275291
21,10,60815,"69th Street Transportation Center",9119,1,275291
21,10,60816,"69th Street Transportation Center",9122,1,275291
21,10,60817,"69th Street Transportation Center",9124,1,275291
21,10,60818,"69th Street Transportation Center",9126,1,275291
21,10,60819,"69th Street Transportation Center",9125,1,275291
21,10,60820,"69th Street Transportation Center",9108,1,275291
21,10,60821,"69th Street Transportation Center",9113,1,275291
21,10,60822,"69th Street Transportation Center",9150,1,275291
21,10,60823,"69th Street Transportation Center",9108,1,275291
22,10,61290,"Warminster",3249,0,275296
22,10,61291,"Willow Grove via Easton",3248,0,275293
22,10,61292,"Willow Grove via Easton",3245,0,275293
22,10,61293,"Warminster",3241,0,275296
22,10,61294,"Warminster via Limekin",3246,0,275295
22,10,61295,"Express Willow Grove",3243,0,275292
22,10,61296,"Warminster",3259,0,275296
22,10,61297,"Willow Grove via Easton",3245,0,275293
22,10,61298,"Warminster",3241,0,275296
22,10,61299,"Willow Grove via Easton",3244,0,275293
22,10,61300,"Warminster",3242,0,275296
22,10,61301,"Willow Grove via Easton",3259,0,275293
22,10,61302,"Warminster",3253,0,275296
22,10,61303,"Willow Grove via Easton",3258,0,275293
22,10,61304,"Willow Grove via Easton",3245,0,275293
22,10,61305,"Warminster",3250,0,275296
22,10,61306,"Willow Grove via Easton",3257,0,275293
22,10,61307,"Warminster",3256,0,275296
22,10,61308,"Willow Grove via Easton",3255,0,275293
22,10,61309,"Willow Grove via Easton",3249,0,275293
22,10,61310,"Warminster",3242,0,275296
22,10,61311,"Express Willow Grove",3241,0,275292
22,10,61312,"Warminster",3248,0,275296
22,10,61313,"Willow Grove via Easton",3242,0,275293
22,10,61314,"Express Willow Grove",3249,0,275292
22,10,61315,"Warminster",3244,0,275296
22,10,61316,"Express Willow Grove",3248,0,275292
22,10,61317,"Warminster",3247,0,275296
22,10,61318,"Willow Grove via Easton",3243,0,275293
22,10,61319,"Willow Grove via Easton",3258,0,275293
22,10,61320,"Warminster",3259,0,275294
22,10,61321,"Warminster",3258,0,275294
22,10,61322,"Warminster",3259,0,275294
22,10,61323,"Willow Grove via Easton",3258,0,275293
22,10,61324,"Warminster",3256,0,275296
22,10,61325,"Willow Grove via Easton",3258,0,275293
22,10,61326,"Willow Grove via Easton",3251,0,275293
22,10,61327,"Warminster",3250,0,275296
22,10,61328,"Warminster",3253,0,275296
22,10,61329,"Willow Grove via Easton",3252,0,275293
22,10,61330,"Willow Grove via Easton",3256,0,275293
22,10,61331,"Willow Grove via Easton",3242,0,275293
22,10,61332,"Willow Grove via Easton",3255,0,275293
22,10,61333,"Willow Grove via Easton",3254,0,275293
22,10,61334,"Warminster",3036,0,275296
22,10,61335,"Willow Grove via Easton",3253,0,275293
22,10,61336,"Willow Grove via Easton",3252,0,275293
22,10,61337,"Warminster",3251,0,275296
22,10,61338,"Warminster",3250,0,275296
22,10,61339,"Warminster",3245,0,275296
22,10,61340,"Willow Grove via Easton",3243,0,275293
22,10,61341,"Olney Transportation Center",3244,1,275300
22,10,61342,"Olney Transportation Center",3247,1,275300
22,10,61343,"Olney Transportation Center",3246,1,275300
22,10,61344,"Olney Transportation Center",3241,1,275300
22,10,61345,"Olney Transportation Center",3242,1,275300
22,10,61346,"Olney Transportation Center",3251,1,275298
22,10,61347,"Olney Transportation Center",3243,1,275298
22,10,61348,"Olney Transportation Center",3241,1,275298
22,10,61349,"Olney Transportation Center",3259,1,275299
22,10,61350,"Olney Transportation Center",3258,1,275299
22,10,61351,"Olney Transportation Center",3258,1,275298
22,10,61352,"Olney Transportation Center",3259,1,275298
22,10,61353,"Olney Transportation Center",3258,1,275298
22,10,61354,"Olney Transportation Center",3256,1,275300
22,10,61355,"Olney Transportation Center",3259,1,275300
22,10,61356,"Olney Transportation Center via Limekiln",3255,1,275297
22,10,61357,"Olney Transportation Center",3258,1,275298
22,10,61358,"Olney Transportation Center",3252,1,275298
22,10,61359,"Olney Transportation Center via Limekiln",3256,1,275297
22,10,61360,"Olney Transportation Center",3255,1,275298
22,10,61361,"Olney Transportation Center via Limekiln",3254,1,275297
22,10,61362,"Olney Transportation Center",3253,1,275298
22,10,61363,"Olney Transportation Center via Limekiln",3252,1,275297
22,10,61364,"Olney Transportation Center",3245,1,275298
22,10,61365,"Olney Transportation Center",3242,1,275298
22,10,61366,"Olney Transportation Center",3248,1,275298
22,10,61367,"Olney Transportation Center",3245,1,275298
22,10,61368,"Olney Transportation Center",3243,1,275298
22,10,61369,"Olney Transportation Center",3249,1,275298
22,10,61370,"Olney Transportation Center",3241,1,275298
22,10,61371,"Olney Transportation Center",3242,1,275298
22,10,61372,"Olney Transportation Center",3249,1,275298
22,10,61373,"Olney Transportation Center",3248,1,275298
22,10,61374,"Olney Transportation Center",3243,1,275298
22,10,61375,"Olney Transportation Center",3245,1,275298
22,10,61376,"Olney Transportation Center",3244,1,275298
22,10,61377,"Olney Transportation Center",3256,1,275300
22,10,61378,"Olney Transportation Center",3253,1,275300
22,10,61379,"Olney Transportation Center",3250,1,275300
22,10,61380,"Olney Transportation Center",3257,1,275298
22,10,61381,"Olney Transportation Center",3253,1,275300
22,10,61382,"Olney Transportation Center",3250,1,275300
22,10,61383,"Olney Transportation Center",3036,1,275300
22,10,61384,"Olney Transportation Center",3251,1,275300
22,10,61385,"Olney Transportation Center",3259,1,275299
22,10,61386,"Olney Transportation Center",3250,1,275300
22,10,61387,"Olney Transportation Center",3249,1,275300
22,10,61388,"Olney Transportation Center",3241,1,275300
22,10,61389,"Olney Transportation Center",3242,1,275300
22,10,61390,"Olney Transportation Center",3248,1,275300
22,10,61391,"Olney Transportation Center",3245,1,275300
22,10,61392,"Olney Transportation Center",3243,1,275298
23,10,61514,"11th-Market",3167,0,275302
23,10,61515,"11th-Market",3184,0,275302
23,10,61516,"11th-Market",3174,0,275302
23,10,61517,"11th-Market",3175,0,275302
23,10,61518,"11th-Market",3155,0,275302
23,10,61519,"11th-Market",3170,0,275302
23,10,61520,"11th-Market",3157,0,275302
23,10,61521,"11th-Market",3177,0,275302
23,10,61522,"11th-Market",3172,0,275302
23,10,61523,"11th-Market",3674,0,275302
23,10,61524,"11th-Market",3159,0,275302
23,10,61525,"11th-Market",3163,0,275302
23,10,61526,"11th-Market",3176,0,275302
23,10,61527,"11th-Market",3167,0,275302
23,10,61528,"11th-Market",3160,0,275302
23,10,61529,"11th-Market",3173,0,275302
23,10,61530,"11th-Market",3174,0,275302
23,10,61531,"11th-Market",3175,0,275302
23,10,61532,"11th-Market",3161,0,275302
23,10,61533,"11th-Market",3164,0,275302
23,10,61534,"11th-Market",3168,0,275302
23,10,61535,"11th-Market",3183,0,275302
23,10,61536,"Germantown-Ontario",3181,0,275301
23,10,61537,"Germantown-Ontario",3184,0,275301
23,10,61538,"11th-Market",3178,0,275302
23,10,61539,"11th-Market",3160,0,275302
23,10,61540,"11th-Market",3161,0,275302
23,10,61541,"11th-Market",3158,0,275302
23,10,61542,"11th-Market",3159,0,275302
23,10,61543,"11th-Market",3163,0,275302
23,10,61544,"11th-Market",3162,0,275302
23,10,61545,"11th-Market",3165,0,275302
23,10,61546,"11th-Market",3155,0,275302
23,10,61547,"11th-Market",3157,0,275302
23,10,61548,"11th-Market",3177,0,275302
23,10,61549,"11th-Market",3164,0,275302
23,10,61550,"11th-Market",3170,0,275302
23,10,61551,"11th-Market",3161,0,275302
23,10,61552,"11th-Market",3172,0,275302
23,10,61553,"11th-Market",3158,0,275302
23,10,61554,"11th-Market",3163,0,275302
23,10,61555,"11th-Market",3165,0,275302
23,10,61556,"11th-Market",3171,0,275302
23,10,61557,"11th-Market",3182,0,275302
23,10,61558,"11th-Market",3167,0,275302
23,10,61559,"11th-Market",3173,0,275302
23,10,61560,"11th-Market",3174,0,275302
23,10,61561,"11th-Market",3175,0,275302
23,10,61562,"11th-Market",3183,0,275302
23,10,61563,"11th-Market",3177,0,275302
23,10,61564,"11th-Market",3181,0,275302
23,10,61565,"11th-Market",3178,0,275302
23,10,61566,"11th-Market",3176,0,275302
23,10,61567,"11th-Market",3182,0,275302
23,10,61568,"11th-Market",3174,0,275302
23,10,61569,"11th-Market",3183,0,275302
23,10,61570,"11th-Market",3181,0,275302
23,10,61571,"11th-Market",3184,0,275302
23,10,61572,"11th-Market",3152,0,275302
23,10,61573,"11th-Market",3168,0,275302
23,10,61574,"11th-Market",3154,0,275302
23,10,61575,"11th-Market",3155,0,275302
23,10,61576,"11th-Market",3164,0,275302
23,10,61577,"11th-Market",3157,0,275302
23,10,61578,"11th-Market",3151,0,275302
23,10,61579,"11th-Market",3170,0,275302
23,10,61580,"11th-Market",3176,0,275302
23,10,61581,"11th-Market",3182,0,275302
23,10,61582,"11th-Market",3183,0,275302
23,10,61583,"11th-Market",3181,0,275302
23,10,61584,"11th-Market",3184,0,275302
23,10,61585,"11th-Market",3182,0,275302
23,10,61586,"11th-Market",3162,0,275302
23,10,61587,"11th-Market",3171,0,275302
23,10,61588,"11th-Market",3154,0,275302
23,10,61589,"11th-Market",3153,0,275302
23,10,61590,"11th-Market",3160,0,275302
23,10,61591,"11th-Market",3157,0,275302
23,10,61592,"11th-Market",3162,0,275302
23,10,61593,"11th-Market",3168,0,275302
23,10,61594,"11th-Market",3179,0,275302
23,10,61595,"11th-Market",3165,0,275302
23,10,61596,"11th-Market",3158,0,275302
23,10,61597,"Germantown-Ontario",3183,0,275301
23,10,61598,"Germantown-Ontario",3151,0,275301
23,10,61599,"11th-Market",3152,0,275302
23,10,61600,"11th-Market",3155,0,275302
23,10,61601,"11th-Market",3156,0,275302
23,10,61602,"11th-Market",3151,0,275302
23,10,61603,"11th-Market",3160,0,275302
23,10,61604,"11th-Market",3161,0,275302
23,10,61605,"11th-Market",3158,0,275302
23,10,61606,"11th-Market",3159,0,275302
23,10,61607,"11th-Market",3163,0,275302
23,10,61608,"11th-Market",3162,0,275302
23,10,61609,"11th-Market",3167,0,275302
23,10,61610,"11th-Market",3165,0,275302
23,10,61611,"11th-Market",3168,0,275302
23,10,61612,"11th-Market",3154,0,275302
23,10,61613,"11th-Market",3155,0,275302
23,10,61614,"11th-Market",3153,0,275302
23,10,61615,"11th-Market",3156,0,275302
23,10,61616,"11th-Market",3164,0,275302
23,10,61617,"11th-Market",3157,0,275302
23,10,61618,"11th-Market",3151,0,275302
23,10,61619,"11th-Market",3176,0,275302
23,10,61620,"11th-Market",3161,0,275302
23,10,61621,"11th-Market",3158,0,275302
23,10,61622,"11th-Market",3159,0,275302
23,10,61623,"11th-Market",3163,0,275302
23,10,61624,"11th-Market",3165,0,275302
23,10,61625,"11th-Market",3167,0,275302
23,10,61626,"11th-Market",3153,0,275302
23,10,61627,"11th-Market",3152,0,275302
23,10,61628,"11th-Market",3171,0,275302
23,10,61629,"11th-Market",3167,0,275302
23,10,61630,"11th-Market",3173,0,275302
23,10,61631,"11th-Market",3166,0,275302
23,10,61632,"11th-Market",3166,0,275302
23,10,61633,"11th-Market",3169,0,275302
23,10,61634,"Chestnut Hill",3184,1,275304
23,10,61635,"Chestnut Hill",3176,1,275304
23,10,61636,"Chestnut Hill",3182,1,275304
23,10,61637,"Chestnut Hill",3167,1,275304
23,10,61638,"Chestnut Hill",3173,1,275304
23,10,61639,"Chestnut Hill",3174,1,275304
23,10,61640,"Chestnut Hill",3175,1,275304
23,10,61641,"Chestnut Hill",3152,1,275304
23,10,61642,"Chestnut Hill",3154,1,275304
23,10,61643,"Chestnut Hill",3183,1,275304
23,10,61644,"Chestnut Hill",3177,1,275304
23,10,61645,"Chestnut Hill",3181,1,275304
23,10,61646,"Chestnut Hill",3178,1,275304
23,10,61647,"Chestnut Hill",3176,1,275304
23,10,61648,"Chestnut Hill",3182,1,275304
23,10,61649,"Chestnut Hill",3174,1,275304
23,10,61650,"Chestnut Hill",3183,1,275304
23,10,61651,"Chestnut Hill",3181,1,275304
23,10,61652,"Chestnut Hill",3184,1,275304
23,10,61653,"Chestnut Hill",3182,1,275304
23,10,61654,"Chestnut Hill",3183,1,275304
23,10,61655,"Chestnut Hill",3181,1,275304
23,10,61656,"Chestnut Hill",3184,1,275304
23,10,61657,"Chestnut Hill",3158,1,275304
23,10,61658,"Chestnut Hill",3162,1,275304
23,10,61659,"Chestnut Hill",3182,1,275304
23,10,61660,"Chestnut Hill",3170,1,275304
23,10,61661,"Chestnut Hill",3151,1,275303
23,10,61662,"Chestnut Hill",3152,1,275303
23,10,61663,"Chestnut Hill",3151,1,275303
23,10,61664,"Chestnut Hill",3158,1,275303
23,10,61665,"Chestnut Hill",3159,1,275304
23,10,61666,"Chestnut Hill",3162,1,275304
23,10,61667,"Chestnut Hill",3165,1,275304
23,10,61668,"Chestnut Hill",3163,1,275304
23,10,61669,"Chestnut Hill",3176,1,275304
23,10,61670,"Chestnut Hill",3167,1,275304
23,10,61671,"Chestnut Hill",3152,1,275304
23,10,61672,"Chestnut Hill",3168,1,275304
23,10,61673,"Chestnut Hill",3154,1,275304
23,10,61674,"Chestnut Hill",3161,1,275304
23,10,61675,"Chestnut Hill",3161,1,275304
23,10,61676,"Chestnut Hill",3170,1,275304
23,10,61677,"Chestnut Hill",3160,1,275304
23,10,61678,"Chestnut Hill",3172,1,275304
23,10,61679,"Chestnut Hill",3158,1,275304
23,10,61680,"Chestnut Hill",3159,1,275304
23,10,61681,"Chestnut Hill",3155,1,275304
23,10,61682,"Chestnut Hill",3162,1,275304
23,10,61683,"Chestnut Hill",3176,1,275304
23,10,61684,"Chestnut Hill",3165,1,275304
23,10,61685,"Chestnut Hill",3171,1,275304
23,10,61686,"Chestnut Hill",3179,1,275304
23,10,61687,"Chestnut Hill",3161,1,275304
23,10,61688,"Chestnut Hill",3155,1,275304
23,10,61689,"Chestnut Hill",3164,1,275304
23,10,61690,"Chestnut Hill",3157,1,275304
23,10,61691,"Chestnut Hill",3151,1,275304
23,10,61692,"Chestnut Hill",3160,1,275304
23,10,61693,"Chestnut Hill",3167,1,275304
23,10,61694,"Chestnut Hill",3173,1,275304
23,10,61695,"Chestnut Hill",3168,1,275304
23,10,61696,"Chestnut Hill",3174,1,275304
23,10,61697,"Chestnut Hill",3175,1,275304
23,10,61698,"Chestnut Hill",3674,1,275304
23,10,61699,"Chestnut Hill",3159,1,275303
23,10,61700,"Chestnut Hill",3162,1,275303
23,10,61701,"Chestnut Hill",3155,1,275304
23,10,61702,"Chestnut Hill",3156,1,275304
23,10,61703,"Chestnut Hill",3164,1,275304
23,10,61704,"Chestnut Hill",3164,1,275304
23,10,61705,"Chestnut Hill",3157,1,275304
23,10,61706,"Chestnut Hill",3159,1,275304
23,10,61707,"Chestnut Hill",3165,1,275304
23,10,61708,"Chestnut Hill",3153,1,275304
23,10,61709,"Chestnut Hill",3177,1,275304
23,10,61710,"Chestnut Hill",3170,1,275304
23,10,61711,"Chestnut Hill",3178,1,275304
23,10,61712,"Chestnut Hill",3161,1,275304
23,10,61713,"Chestnut Hill",3172,1,275304
23,10,61714,"Chestnut Hill",3158,1,275304
23,10,61715,"Chestnut Hill",3163,1,275304
23,10,61716,"Chestnut Hill",3163,1,275304
23,10,61717,"Chestnut Hill",3171,1,275304
23,10,61718,"Chestnut Hill",3158,1,275304
23,10,61719,"Chestnut Hill",3159,1,275304
23,10,61720,"Chestnut Hill",3163,1,275304
23,10,61721,"Chestnut Hill",3162,1,275304
23,10,61722,"Chestnut Hill",3165,1,275304
23,10,61723,"Chestnut Hill",3171,1,275304
23,10,61724,"Chestnut Hill",3167,1,275304
23,10,61725,"Chestnut Hill",3173,1,275304
23,10,61726,"Chestnut Hill",3168,1,275304
23,10,61727,"Chestnut Hill",3174,1,275304
23,10,61728,"Chestnut Hill",3175,1,275304
23,10,61729,"Chestnut Hill",3155,1,275304
23,10,61730,"Chestnut Hill",3164,1,275304
23,10,61731,"Chestnut Hill",3177,1,275304
23,10,61732,"Chestnut Hill",3183,1,275304
23,10,61733,"Chestnut Hill",3153,1,275304
23,10,61734,"Chestnut Hill",3157,1,275304
23,10,61735,"Chestnut Hill",3157,1,275304
23,10,61736,"Chestnut Hill",3160,1,275304
23,10,61737,"Chestnut Hill",3161,1,275304
23,10,61738,"Chestnut Hill",3167,1,275304
23,10,61739,"Chestnut Hill",3168,1,275304
23,10,61740,"Chestnut Hill",3154,1,275304
23,10,61741,"Chestnut Hill",3155,1,275304
23,10,61742,"Chestnut Hill",3166,1,275304
23,10,61743,"Chestnut Hill",3164,1,275304
23,10,61744,"Chestnut Hill",3157,1,275304
23,10,61745,"Chestnut Hill",3151,1,275304
23,10,61746,"Chestnut Hill",3160,1,275304
23,10,61747,"Chestnut Hill",3163,1,275304
23,10,61748,"Chestnut Hill",3152,1,275304
23,10,61749,"Chestnut Hill",3158,1,275304
23,10,61750,"Chestnut Hill",3151,1,275304
23,10,61751,"Chestnut Hill",3153,1,275304
23,10,61752,"Chestnut Hill",3166,1,275304
23,10,61753,"Chestnut Hill",3180,1,275304
24,10,87959,"Fox Chase",1284,0,275305
24,10,87960,"Fox Chase",1284,0,275305
24,10,87961,"Fox Chase",1283,0,275305
24,10,87962,"Southampton",1284,0,275307
24,10,87963,"Fox Chase",1283,0,275305
24,10,87964,"Southampton",1284,0,275307
24,10,87965,"Gloria Dei Bethayres",1283,0,275306
24,10,87966,"Gloria Dei Bethayres",1280,0,275306
24,10,87967,"Gloria Dei Bethayres",1284,0,275306
24,10,87968,"Fox Chase",1283,0,275305
24,10,87969,"Fox Chase",1280,0,275305
24,10,87970,"Southampton via Gloria Dei",1278,0,275308
24,10,87971,"Fox Chase",1279,0,275305
24,10,87972,"Gloria Dei Bethayres",1278,0,275306
24,10,87973,"Southampton",1271,0,275307
24,10,87974,"Fox Chase",1273,0,275305
24,10,87975,"Southampton",1282,0,275307
24,10,87976,"Fox Chase",1281,0,275305
24,10,87977,"Southampton via Gloria Dei",1280,0,275308
24,10,87978,"Fox Chase",1275,0,275305
24,10,87979,"Fox Chase",1273,0,275305
24,10,87980,"Southampton via Gloria Dei",1279,0,275308
24,10,87981,"Southampton",1271,0,275307
24,10,87982,"Gloria Dei Bethayres",1275,0,275306
24,10,87983,"Southampton",1272,0,275307
24,10,87984,"Gloria Dei Bethayres",1271,0,275306
24,10,87985,"Fox Chase",1275,0,275305
24,10,87986,"Gloria Dei Bethayres",1273,0,275306
24,10,87987,"Southampton via Gloria Dei",1281,0,275308
24,10,87988,"Fox Chase",1271,0,275305
24,10,87989,"Gloria Dei Bethayres",1277,0,275306
24,10,87990,"Southampton",1272,0,275307
24,10,87991,"Southampton",1275,0,275307
24,10,87992,"Gloria Dei Bethayres",1274,0,275306
24,10,87993,"Southampton",1273,0,275307
24,10,87994,"Fox Chase",1271,0,275305
24,10,87995,"Southampton",1272,0,275307
24,10,87996,"Fox Chase",1277,0,275305
24,10,87997,"Fox Chase",1284,0,275305
24,10,87998,"Gloria Dei Bethayres",1275,0,275306
24,10,87999,"Fox Chase",1274,0,275305
24,10,88000,"Fox Chase",1272,0,275305
24,10,88001,"Frankford Transportation Center",1282,1,275311
24,10,88002,"Frankford Transportation Center",1279,1,275309
24,10,88003,"Frankford Transportation Center",1280,1,275311
24,10,88004,"Frankford Transportation Center",1278,1,275310
24,10,88005,"Frankford Transportation Center",1281,1,275309
24,10,88006,"Frankford Transportation Center via Gloria Dei",1279,1,275312
24,10,88007,"Frankford Transportation Center",1273,1,275309
24,10,88008,"Frankford Transportation Center",1275,1,275311
24,10,88009,"Frankford Transportation Center",1275,1,275309
24,10,88010,"Frankford Transportation Center",1271,1,275311
24,10,88011,"Frankford Transportation Center",1284,1,275311
24,10,88012,"Frankford Transportation Center",1284,1,275311
24,10,88013,"Frankford Transportation Center",1275,1,275310
24,10,88014,"Frankford Transportation Center",1271,1,275310
24,10,88015,"Frankford Transportation Center",1275,1,275309
24,10,88016,"Frankford Transportation Center",1273,1,275310
24,10,88017,"Frankford Transportation Center",1271,1,275309
24,10,88018,"Frankford Transportation Center",1272,1,275311
24,10,88019,"Frankford Transportation Center",1277,1,275310
24,10,88020,"Frankford Transportation Center",1273,1,275311
24,10,88021,"Frankford Transportation Center",1274,1,275310
24,10,88022,"Frankford Transportation Center",1272,1,275311
24,10,88023,"Frankford Transportation Center",1271,1,275309
24,10,88024,"Frankford Transportation Center",1277,1,275309
24,10,88025,"Frankford Transportation Center",1284,1,275309
24,10,88026,"Frankford Transportation Center",1273,1,275309
24,10,88027,"Frankford Transportation Center via Gloria Dei",1271,1,275312
24,10,88028,"Frankford Transportation Center",1275,1,275310
24,10,88029,"Frankford Transportation Center via Gloria Dei",1272,1,275312
24,10,88030,"Frankford Transportation Center",1284,1,275309
24,10,88031,"Frankford Transportation Center",1276,1,275309
24,10,88032,"Frankford Transportation Center",1274,1,275309
24,10,88033,"Frankford Transportation Center",1272,1,275309
24,10,88034,"Frankford Transportation Center",1284,1,275309
24,10,88035,"Frankford Transportation Center",1283,1,275309
24,10,88036,"Frankford Transportation Center",1283,1,275310
24,10,88037,"Frankford Transportation Center",1280,1,275310
24,10,88038,"Frankford Transportation Center",1284,1,275310
24,10,88039,"Frankford Transportation Center",1278,1,275311
24,10,88040,"Frankford Transportation Center",1283,1,275309
24,10,88041,"Frankford Transportation Center",1280,1,275309
24,10,88042,"Frankford Transportation Center via Gloria Dei",1281,1,275312
25,10,62266,"Frankford Transportation Center",2191,0,275316
25,10,62267,"Frankford Transportation Center",2187,0,275314
25,10,62268,"Frankford Transportation Center",2190,0,275314
25,10,62269,"Frankford Transportation Center",2189,0,275316
25,10,62270,"Frankford Transportation Center",2185,0,275314
25,10,62271,"Frankford Transportation Center",2184,0,275314
25,10,62272,"Frankford Transportation Center",2188,0,275316
25,10,62273,"Frankford Transportation Center",2187,0,275316
25,10,62274,"Frankford Transportation Center",2183,0,275316
25,10,62275,"Frankford Transportation Center",2175,0,275316
25,10,62276,"Frankford Transportation Center",2177,0,275316
25,10,62277,"Frankford Transportation Center",2178,0,275316
25,10,62278,"Frankford Transportation Center",2182,0,275316
25,10,62279,"Frankford Transportation Center",2181,0,275316
25,10,62280,"Frankford Transportation Center",2179,0,275316
25,10,62281,"Frankford Transportation Center",2175,0,275314
25,10,62282,"Frankford Transportation Center",2177,0,275314
25,10,62283,"Frankford Transportation Center",2176,0,275316
25,10,62284,"Frankford Transportation Center",2178,0,275314
25,10,62285,"Frankford Transportation Center",2182,0,275314
25,10,62286,"Frankford Transportation Center",2180,0,275316
25,10,62287,"Frankford Transportation Center",2186,0,275316
25,10,62288,"Frankford Transportation Center",2177,0,275316
25,10,62289,"Frankford Transportation Center",2185,0,275316
25,10,62290,"Frankford Transportation Center",2178,0,275316
25,10,62291,"Frankford Transportation Center",2184,0,275316
25,10,62292,"Frankford Transportation Center",2181,0,275314
25,10,62293,"Frankford Transportation Center",2175,0,275314
25,10,62294,"Frankford Transportation Center",2177,0,275316
25,10,62295,"Frankford Transportation Center",2179,0,275314
25,10,62296,"Frankford Transportation Center",2178,0,275314
25,10,62297,"Frankford Transportation Center",2176,0,275314
25,10,62298,"Frankford Transportation Center",2175,0,275314
25,10,62299,"Frankford Transportation Center",2192,0,275315
25,10,62300,"Frankford Transportation Center",2190,0,275316
25,10,62301,"Frankford Transportation Center",2193,0,275316
25,10,62302,"Frankford Transportation Center",2186,0,275316
25,10,62303,"Frankford Transportation Center",2192,0,275316
25,10,62304,"Frankford Transportation Center",2190,0,275316
25,10,62305,"Frankford Transportation Center",2184,0,275316
25,10,62306,"Frankford Transportation Center",2193,0,275316
25,10,62307,"Frankford Transportation Center",2186,0,275316
25,10,62308,"Frankford Transportation Center",2192,0,275316
25,10,62309,"Frankford Transportation Center",2185,0,275316
25,10,62310,"Frankford Transportation Center",2190,0,275316
